Date,NAV,Cash_NAV,Apple_NAV,Lockheed_martin_NAV,Nvidia_NAV,Procter_gamble_NAV,Johnson_johnson_NAV,Toyota_NAV,Nestle_NAV,X_steel_NAV,10y_treasury_NAV,Lqd_etf_NAV,10y_tips_NAV,1y_eur_zcb_NAV,High_yield_corp_debt_NAV,5y_green_bond_NAV,30y_revenue_bond_NAV,Sp500_futures_1m_NAV,Vix_futures_NAV,Crude_oil_futures_NAV,Gold_futures_NAV,Soybean_futures_NAV,Costco_itm_call_NAV,Eurusd_atm_call_NAV,Xom_itm_put_NAV,Usdjpy_atm_put_NAV,Nikkei_asian_put_NAV,Ford_cds_NAV,Spx_knockout_call_NAV,Gbpusd_6m_forward_NAV,Usdinr_3m_forward_NAV
2022-12-29,68739256.89100997,779776.6044067511,26907215.93224309,2998058.247190883,16195118.272459883,915939.3831781731,938710.5652177128,514220.4317421924,1458828.211286662,121515.20692040946,587137.5132745762,772314.3810383297,639364.4235243646,403140.6706418649,1187985.346957282,462882.63909520046,875250.5762928312,1281868.6242512744,505349.4102157068,558203.8523487141,1697515.612264136,844418.7040706179,4125838.1506011863,100402.07229091952,1482807.425996964,429982.2849865846,811717.6350813498,332042.9654935974,84214.19735081065,372906.44956340606,354531.1010245018
2022-12-30,68754661.19777663,779829.3588530931,26973646.81691147,2994611.0060370755,16207316.630956179,909756.7863510888,933899.6969752624,511114.32294276496,1438745.183429795,119044.02162457658,586570.4306195572,767437.3857505633,639225.097601354,404357.89357365394,1189281.7059080028,461858.0219837797,867813.3621388896,1278518.8078623184,530886.2736482292,571438.4751697187,1697699.8128214707,844412.927518284,4107462.8387226732,95500.82593579842,1489029.034160459,430830.1152050154,801495.829912929,331845.700828844,64241.135525502206,372190.4689314456,354601.22987682803
2023-01-03,66985394.447185114,780040.4123309903,25964708.120904814,2939457.5410066117,15875718.160229854,909816.7156574915,942041.3258320376,517476.12209131796,1455959.2354497467,118996.49759245127,587591.677901911,772751.1561319679,641368.2200260368,405101.30339147453,1194217.3468722256,462974.4856905108,881608.0715144407,1273042.7704507178,529395.9109615695,547696.8683054931,1716349.4471680168,833198.4390440177,4012328.473689155,72796.57556934547,1412617.5425261545,424113.53194903315,640931.0798627909,330937.4527798087,14949.064954419933,367255.15550070896,359955.74179999623
2023-01-04,67698471.2958063,780093.1846248042,26232513.035896298,2933117.35353278,16357035.39714424,913778.4074023104,952297.4934496271,513397.13001962716,1484399.8343972808,119899.42659303157,588729.0317036534,778356.0283615304,642223.646454331,400162.10915191856,1198669.3993487626,464954.92195308517,892576.3731129047,1282555.213605784,470214.14584272786,518570.7202748344,1728568.8056006273,828156.6515023529,4022031.5710983467,58016.1106848451,1409765.9094339588,418289.8068192561,637866.8715078747,328914.6075194898,14079.710226501506,369623.948236367,359614.45030715317
2023-01-05,66743830.732805856,780145.9604888369,25954325.30705333,2936626.0278111836,15820268.808860116,902433.4795196305,945266.2046102746,507147.57731374213,1471302.230470315,120944.93689325481,588501.3387128658,777773.7023438131,642069.1195730098,402446.62684459705,1201021.6172823252,463925.07866967446,897406.1504745535,1267522.7124910427,497532.4383687747,524471.977292967,1711773.3507095554,820876.6869934091,3948293.9432970253,40379.06209775606,1431504.0695852346,422238.3776763122,608783.4424226515,328338.1088847162,3000.0,367387.7190742136,360124.67699065985
2023-01-06,69201921.25119598,780198.73992333,26909292.4992137,2913049.8345655063,16479029.482097758,923922.9884649408,952931.8379141818,520058.33378443535,1493006.8610683254,127835.71002084104,590326.0011882818,790512.1595505136,644065.074347573,399281.4919679241,1207083.8995291672,468509.83703424677,915085.8313223171,1296395.7442619305,482374.679131323,525176.0910058506,1739199.5330284154,820871.0714887795,4217831.240851013,199811.81152780633,1440227.5135374533,419262.15650427894,587710.229203636,327563.50265048846,300000.0,371090.9899761613,360216.1060358057
2023-01-09,70035944.10054085,780357.0996519877,27019318.437336456,2825333.772365513,17331871.38168635,912637.8921788789,928242.9783346497,523688.279607419,1502736.5819640341,125792.23185905378,590554.5859794581,793642.1769454443,644732.354387348,404458.92081592535,1212589.6052973769,469208.9029076117,916832.6029161306,1295125.027823807,524551.6735761601,531274.8623237258,1747122.3412087874,840997.8871736092,4128815.3213464636,200915.8316612337,1391969.6514928953,403855.0852102539,596930.8617758664,326627.1466774563,338096.27802919236,365843.7658680125,361820.5621397796
2023-01-10,70525798.11713526,780409.8933707381,27139730.42354428,2845647.4231719696,17643509.392535724,911737.583368606,926022.4710696136,520694.47733341326,1508973.5413146424,131590.00741917454,589640.9167794986,790949.0568853943,644257.8807872464,407405.2966622541,1214942.3072559508,467951.18549530645,904111.0311260782,1304072.020664192,525719.8676959337,534755.1675388329,1746093.715197634,845468.4727266595,4131994.4086517943,196713.92878573193,1403190.4294979747,387171.33381314954,584844.3728210913,326257.7082046655,385570.2971471865,364146.2417576578,362227.2645128699
2023-01-11,71328493.50558582,780462.6906611569,27712712.032533932,2850017.3598706974,17745537.734318946,904354.4443019034,924542.1906716787,519609.2875357282,1517455.8904367166,130972.19500154535,590440.2796166937,797718.5810702331,644928.6337801451,397051.2766279159,1216856.5668489195,469302.0048907375,915467.1926090837,1320737.251746187,541068.9329508294,551048.768179679,1748890.12450125,848819.9200545235,4133948.676690851,193263.47243950283,1408390.2609973263,389333.93770704017,570272.5834284888,325511.54609148385,450272.8521883759,364892.7584643756,364614.05936986493
2023-01-12,71870342.24170221,780515.4915234856,27696105.902231727,2842261.615142758,18311142.55780595,899252.0425527103,919889.7568761331,532744.4768090036,1524565.9892713134,136722.42812300692,591699.1878051606,806744.6949444439,645887.1715114255,398278.42736725847,1217750.0300197243,472189.30772429495,933638.5192920372,1325153.70374268,502740.08744178904,558016.6557825878,1768386.1592553481,856647.5989494594,4093284.7647299725,183606.79073586463,1419073.3178018183,424980.99559153017,463453.60244523553,325124.1227589486,511079.15378644876,364768.6728752876,364639.01680480083
2023-01-13,72660899.3611614,780568.295957966,27976362.19646742,2768948.650767515,18741446.678267527,905674.9428641114,916876.3845979621,525035.478436294,1536665.7774874575,134726.47399334496,591012.0909383739,804123.9829814401,645124.5821049286,401806.9598634409,1222220.7643657397,470703.9358699374,925504.8059595323,1330354.5450338726,485353.6049226566,568472.3727253461,1789970.5383217654,859943.9861836046,4092903.700017103,174413.34437500578,1407079.7593298298,416017.50726066885,579311.4525945857,326665.41656269284,553317.8345463204,363338.78784313664,366954.510521818
2023-01-17,73636801.95291059,780779.5494222373,28221332.897361673,2752513.6696994575,19631996.130675815,903033.7503201264,911219.7526254832,541763.2784255231,1547393.3154161249,133585.9339872203,590554.5859794581,801212.4757753619,644744.8827465116,400786.4509370389,1223564.9677880823,470750.63268897217,920723.0565083491,1330247.702846243,476207.0702912409,570716.3570187588,1779510.434298493,862721.4992190733,4021034.5592027614,166529.98102325943,1370398.0790597245,383266.112947099,592365.8477496887,325990.1004085433,553745.6381418965,363582.2282292248,364531.01211713935
2023-01-18,72771331.11630942,780832.3717211011,28069782.02528949,2716257.301503308,19271562.599162374,878843.216595587,897474.1299422628,544532.4668581225,1524940.2215609595,132302.83108798662,592387.2935676894,810602.4057189117,645893.971996544,399920.36804357107,1220816.9900374,474529.06470376544,937362.4052178372,1309424.0786853638,533047.0827426704,565725.4233239371,1776895.5114863932,854312.5234586004,3933011.2741846177,155075.57851355188,1333717.9279886717,357783.6575229343,578980.4558305679,326469.0413729655,422033.8588566249,361717.051284864,365097.9880507222
2023-01-19,71924357.03557815,780885.1975935667,28082241.427113105,2704192.6551676076,18592832.997239318,860257.1289878506,896258.166960237,539555.3222062637,1529555.5768482876,131352.368852014,592157.8127706842,808928.14236789,646566.2863118311,399664.938677734,1213812.7199405665,473474.9690809246,932495.852161652,1299315.7727596771,593645.0126723817,571767.0830910386,1793407.9284954895,849264.8693138332,3822686.6839169594,145820.35102803857,1331098.9765944148,352608.7930215465,572476.7633023239,326207.90510837524,356110.5179226246,360215.9121388296,365498.9039330641
2023-01-20,73878766.6438312,780938.027039876,28622010.796499856,2728630.1108336095,19783931.427114464,863579.4730432923,892081.7287175589,546777.8182671657,1523942.2022409914,134061.14674685735,591126.5370961792,804706.4925614167,646089.4343028137,400784.9707162519,1216162.2590301912,471765.9557246156,917851.8927246043,1323832.576397412,549799.3199347021,579000.2200224012,1797417.588691511,849259.0596095489,3877906.1272849482,138601.39749673443,1342009.5078612291,343569.0284913882,573831.9072128069,325649.0551479475,527926.260041929,359142.49593573395,366381.82704317494
2023-01-23,76212347.24245767,781096.5368242837,29294632.2955272,2716319.133315118,21285552.193893705,851982.0611617975,889808.4099702217,546478.5346069807,1527559.7418174976,134013.65027634817,590668.9202847885,802377.1275703217,646282.7805265039,402077.4604607781,1220635.50428585,470718.9357970593,913126.1514539922,1339288.6821886748,583962.2440927351,581181.852553263,1798063.223859583,835797.1722010892,3906724.0163932443,129008.89612162566,1306611.9582621357,338668.3231742347,595091.9431870695,324154.65022004675,674049.0311636016,358837.20307659055,367578.6081913381
2023-01-24,76507120.129359,781149.3805683855,29589430.964019697,2765255.6771153254,21365398.251156677,856633.0896880529,889808.4099702217,546403.6232713427,1521073.3282086493,132730.52901876526,591355.5133710762,806598.8382970211,646859.3701604375,402526.96888884186,1217843.9546829748,471421.64454666706,924634.4617733528,1338237.3016890406,490547.7563133761,570563.6776088803,1804405.4546495108,834110.9088071737,3869262.5059104394,123965.41622585026,1305451.298528247,334872.4881211093,594356.6643772288,324210.8557824248,683298.4685599578,359457.9898590273,365255.3381892528
2023-01-25,76406881.45642486,781202.22788754,29450333.088308517,2795602.4890478053,21429726.443390504,856029.2132049239,896152.5434291759,546927.5203776526,1533048.237910951,136817.4578289083,591355.5133710762,806963.0210099298,647148.6822833971,403159.2020522774,1217114.0179086565,472344.8049805958,924762.8832263767,1337896.7045007334,451337.1095032432,570697.6457279811,1811214.0742106366,842507.8743886185,3830660.9680442954,121184.72483468088,1285420.8447522132,332561.85398949956,590979.1220776107,324075.6843016723,694263.9837054876,360647.8085011883,364745.7116687137
2023-01-26,77566139.70211102,781255.078781989,29886293.388557587,2830381.4688316225,21960947.47164393,852586.0347160847,892874.6809652864,544382.8248303892,1490137.7847489738,139051.02296411456,591012.0909383742,806671.7357598288,647342.0933882225,404378.7829389868,1223169.342368175,471515.1853882683,924891.3225157139,1352539.3444942418,427669.8634282803,576812.6054092176,1799921.8466610084,853705.5964254019,3858874.2688257103,116350.95986853959,1321379.3200929319,332755.120616512,577638.2009714588,323815.9492535594,853911.581459747,358685.8777248525,365188.857542022
2023-01-27,78355884.44986321,781307.9332519746,30295267.915881995,2829088.3791394923,22585330.687380146,849082.7321399,889385.3986694649,550707.2892671935,1480782.3966253477,137007.54475414267,590668.9202847886,804342.5543309932,647151.7152076659,403257.7659118973,1223994.2026819005,470687.2537233283,921746.6302912674,1355817.5526326688,393497.4909438675,567334.2192650039,1799452.8423853684,846977.7110171802,3867771.175632468,108650.88014421127,1286134.9119644829,327386.56443292956,386811.7502972427,323155.9694866597,909015.7585548372,358621.31145136576,365446.9921134475
2023-01-30,75979829.38008723,781466.5181175693,29686997.521320373,2835182.8334613554,21251175.790831074,851740.3935722545,856449.1139322865,543297.5745546691,1493381.1938404073,134726.47399334493,590326.0011882819,801285.128916001,646578.0596161964,402330.6237178856,1222719.2528634262,469425.2284222899,918617.0480774384,1337927.3869075798,357406.1869076477,554635.6454410873,1794127.1479321013,859283.8258116138,3801159.285152915,90229.23638396655,1236472.1280842712,317771.0958436747,369166.70816275466,323520.43417048646,728296.7342213916,358969.8940234692,365164.9146194204
2023-01-31,77156945.0744756,781519.3868921198,29954804.03242712,2851618.0138730207,21667056.55373731,860015.6561792505,863956.4855590989,550520.1314888874,1524565.9892713132,135391.80123983248,590668.9202847885,807035.6739902523,646481.0573499711,401630.74457954714,1220953.7089955788,470562.21807295986,920371.6669237671,1357432.9597498889,401925.01353387017,561533.5643275385,1800282.64949912,861518.5680320468,3830086.5531190257,83859.01856249773,1249856.9269370628,335919.5090312032,364176.95028969325,322430.43035609013,1015863.5726207186,360064.03516757896,364843.28238445293
2023-02-01,79213950.93505539,781572.2592434164,30191471.678671032,2845400.4939583587,23226351.6820447,864908.2552238901,871886.4362789154,556021.1732470562,1530179.1615915997,139431.21517293248,592157.8127706842,815228.2948899117,649373.7770426269,402013.8561365784,1220813.0646349562,473897.8845707365,936993.4017001161,1371529.8356906825,413544.0494326734,544010.945585702,1798694.0584259091,851429.9513932882,3848976.480689257,69967.99825248387,1224146.9624080872,317415.4250467051,381529.42289075226,321908.3246981422,1247970.9187742278,361122.6330805232,364003.48150944064
2023-02-02,81259314.15104032,781625.1351717011,31310445.910493605,2814254.052727342,24075862.420776863,858747.1935055666,875164.2126411295,548686.3097874158,1496998.5311299046,138908.44166447167,592043.1144631236,816396.4330051087,649084.6165138803,407894.50559615716,1240683.6892426684,473724.7959347286,937123.5396725745,1391723.2366016118,444221.0763566572,540230.1389662654,1787961.8365400832,859266.1921496664,3863439.8758643796,58463.77286466321,1176658.4379346122,305373.1062514016,362710.5159447168,323287.3038627977,1404872.9714046512,359201.43958085973,364261.3443917057
2023-02-03,81155918.94507438,781678.0146772158,32074413.905606005,2825887.469168474,23400467.14302664,861404.9520090794,870247.6341994843,541538.7250621518,1505979.788768458,142805.32031426337,590554.5859794581,807123.3718615983,647931.1703377744,403907.24509879865,1240400.6223296185,469829.4565309365,924022.649235874,1377193.002624876,479772.5405687508,522494.72531341977,1738135.7092684289,858140.026780608,3769594.9247247553,50088.61043761663,1174341.426486181,298001.81369664863,358170.31658649456,325521.65960677643,1390332.6936715336,363163.45865610684,362775.9824463427
2023-02-06,79563429.38771008,781836.6746595609,31499358.94287782,2887566.21907457,23388268.7956297,854096.0672695264,863639.183891079,538095.8164566852,1499867.5056446823,142947.89241063935,589412.7784127538,800916.9706774105,647355.1872155133,399647.56094355154,1238534.7636708962,466835.400873957,917631.2343157255,1368401.633059642,492374.2249202632,527597.1169408702,1741207.4103194415,851960.9622535142,3707522.9257373204,189647.8158860542,1145475.8747688332,295409.16027853684,373038.0432976614,325245.69514386903,300000.0,367550.43333254126,361987.097747467
2023-02-07,81377706.34846616,781889.5684764162,32105559.19693296,2882826.686256646,24590452.018933453,845760.6799365592,863850.6892582284,541276.7160309616,1493381.1938404073,133538.40995509492,588956.8359402934,798288.5535883761,647642.1123466744,397527.1022921967,1238832.9193033997,466016.99973036017,909697.1270582468,1385911.0453971128,516442.40441813774,549159.8167086934,1746336.6230755798,849154.4926333389,3686136.7244423265,183307.3295772573,1165418.7731003833,293023.8178945702,362874.16777701897,324622.4981981198,302109.80913400237,368017.24878617906,359694.78744316223
2023-02-08,80622790.47847407,781942.4658717118,31538804.075623058,2890951.628416568,24625941.97596441,837002.1798602627,864960.8565058416,538245.5185671721,1496499.622613425,136247.1878017536,589412.7784127538,799091.5298583512,648409.0462040543,397122.4931428181,1234919.8526984921,466711.6598950312,913036.7193808665,1370438.2892410432,508558.4483931722,558619.7718859144,1751652.4938381764,851389.1815244415,3571049.4826773345,169135.22853506976,1144996.066590777,282011.72428119514,348350.7048193049,324678.2897964093,255549.70163075923,367310.66341894394,359750.84102496854
2023-02-09,80319164.02673027,781995.3668456898,31320815.934421405,2893660.27470922,24772334.88678811,827820.761182954,853277.2199726191,541987.8313936129,1469929.980182838,133538.40995509492,588956.8359402933,792374.1104219935,648024.1664234735,396590.44018159155,1236279.244295671,465677.71169135236,905158.6651697119,1358222.550382758,460710.71417310846,555692.6948692675,1741200.1879591693,850823.2366166132,3524540.1852532327,172813.75715696916,1138560.3423953499,279020.1249469824,341735.7095321244,324421.00682422635,216013.21463263713,366884.57971970574,360103.88269249554
2023-02-10,79353123.67288868,782048.2713985924,31397751.420736846,2959770.7924722694,23583455.10714051,835129.645922507,857242.2383833649,536711.2220427447,1480657.6185939412,133062.34249624988,588160.0076697167,786824.767699658,647447.8262186089,397334.3195702459,1226512.7994442682,464431.2517135173,892676.3698818884,1361096.5616957184,505313.2875017486,567501.4655076287,1738025.6154116308,864260.2194356392,3495610.7884419505,181891.890585547,1173300.724188075,278973.301663464,340853.1364051018,326076.3661579275,224610.17650474655,365747.22020934476,360646.9177952344
2023-02-13,80559261.716737,782207.0065332685,31988239.62106039,2966788.1416826616,24163473.764935598,846062.6670330159,860414.2190111666,538357.885570629,1505730.3345102181,134442.95651416056,588387.5339142432,789745.5709314004,647542.6449297277,394844.0805465728,1227366.2374342475,464477.32624245714,899074.4860696025,1376350.6899461737,479818.72782287473,570465.777357124,1727848.5339989762,864242.4826830174,3473996.1820170013,168605.93165778424,1139479.1361621304,264816.021882269,364195.0806428552,324861.3549061987,279329.4088319033,367363.8440232245,360734.0678861007
2023-02-14,81575319.31802043,782259.9254042904,31853092.99171,2964387.6583846086,25475452.72579593,841290.9017831475,856660.619299436,533829.7266894422,1509098.3180239114,139060.85677528605,587818.926562341,787774.0899026592,647158.287440715,396602.68209611345,1231879.5968611408,463020.1847026578,896054.2090405045,1375854.0088622393,446142.15485178435,562769.537475437,1729805.4501756784,860875.9616840776,3426166.2781954347,157737.524523746,1114977.213829013,252521.09749864668,353070.69519779866,325028.1429747522,279700.9456076167,364858.41252184886,360370.19415015506
2023-02-15,81719965.45286658,782312.8478554477,32295962.349934347,2957801.339725179,25245887.902344897,839357.8535575345,842545.0568021617,527542.8388765272,1499119.142869963,142440.97246905827,587364.5401610314,784780.3277267764,647252.8772032423,396861.65844452754,1230590.0994675604,462209.5472325224,889933.3051171732,1382666.1916857888,446505.3759152322,559415.6045757903,1711329.3888538103,853588.8032251742,3453827.672660169,151360.7668190795,1099657.2195054262,250471.87572074088,332748.4623757195,324994.8835565085,297914.0576657195,364311.11617145553,359211.3743480336
2023-02-16,80244106.16357537,782365.7738869824,31959129.229694825,2900800.489515218,24400810.224113904,828364.7077210544,836571.2959314723,534016.8243849942,1454462.4107400095,141822.09396618968,586797.1806545854,778500.906517906,647060.0735185246,395264.5364106784,1227715.5263174942,461827.7520494642,879271.2953059697,1363467.7942410037,454961.12381786626,558695.4683565897,1718604.5479509055,855263.24536069,3379843.997780764,145748.33693355115,1084613.3754286773,242701.6457853597,352876.28953203163,325028.2216526983,220100.55744161457,367655.5026111345,359765.7359531977
2023-02-17,79290099.21232086,782418.7034991368,31717949.55459016,2927762.0921028918,23719864.08084091,845700.2633584866,854036.2895116564,534578.2376371584,1479410.2468203066,133395.58055272227,587251.0128650694,781567.6887986299,647441.8190631649,394310.0774554056,1220702.7480699203,462515.27568422316,885534.987948904,1359583.4300553298,443994.85980035446,543383.5537725632,1717109.3810782125,855257.3946164959,3376856.3077350925,143861.1931551522,1033335.890279022,235960.25384559223,349612.6045565537,325017.07817616814,202442.33686698563,369298.9098225076,359947.359762058
2023-02-21,76939923.9334,782630.4577587971,30871713.662053186,2949675.799534436,22906950.504276514,845096.1914557888,841310.1639136076,520844.17983918113,1476042.3637890492,134919.03312808796,585777.6762573149,770469.1256753596,646865.8416679667,394963.70804468996,1215210.026491558,459787.49143331207,870413.1324212243,1331883.8119236054,463707.77956285945,542296.4331897212,1710195.6393002456,867555.634361425,3252721.735475044,127580.34412978485,994399.5108936409,212923.08776834625,0.1601051265414481,326192.2303156059,110197.38496867171,367662.91719987,359937.90646598366
2023-02-22,77049329.73893236,782683.4052776841,30961124.57434951,2951768.717215125,23016739.893001582,848659.8141775136,840138.7149313643,518860.7765880116,1478287.6530780783,135157.0484991613,586004.0393823746,772659.6057777656,647055.7358287019,393846.31749417254,1219706.0160891828,460471.5551095799,876588.4180018196,1329680.9980389941,479688.8691410407,526552.2533317202,1709260.27337232,863069.1329699772,3202265.230745617,123510.29955759046,971913.3797837605,207433.35813337116,0.1601051265414481,326104.92770160985,94966.59316173948,365894.48010197916,359237.49798586767
2023-02-23,80294838.17246427,782736.3563786445,31062998.080699977,2948998.6377978767,26244010.2021283,845941.8332382449,839872.4959146348,519983.42244879686,1456832.476738308,134776.1945224483,586570.4306195572,778720.1502343721,647437.1575369253,392051.8260123253,1225813.127427746,461370.164587821,885904.040384248,1336668.3606235064,446409.53101504716,536797.6160984411,1696195.8964655097,859702.8268974843,3153157.4874836523,124792.32956366282,970485.3653213773,203209.5562965572,0.1601051265414481,326366.15879884845,100304.70059466007,367383.6619847629,359347.92454539816
2023-02-24,79119935.72758913,782789.3110619206,30503703.244175203,2957123.9786450122,25824799.3439038,841169.8732074336,830500.7278881273,509130.9801696301,1438246.2762354529,134585.77676145104,585777.676257315,772878.6660121304,646765.3372365143,391556.97090004757,1227144.669603368,459286.7824847349,878355.1720849817,1322466.0784485554,435070.2085801092,543411.3712461365,1687610.0002017024,859696.9457826926,3102929.0695301797,117877.07293529532,960435.0605787555,190859.91488904922,0.1601051265414481,326756.08041063946,60531.956272036936,368199.24745126703,360277.77453048853
2023-02-27,79508378.12582189,782948.1966080675,30755284.970520686,2951522.186688728,26063236.659387417,840445.2606393176,828690.526262126,509879.43063931115,1443984.2252650086,137632.6360404017,586117.2623650784,773097.848567896,646954.905682949,389961.1079044266,1231169.1128620624,459757.31958745647,878477.1658588826,1326215.08733882,484196.9001311331,538830.3291453839,1695253.5215234722,850158.42437739,3030626.7003155444,103111.90139751727,929127.3768169768,172372.50344544035,0.1601051265414481,326147.7182860135,44311.96098108884,369874.57169712597,358992.1553810275
2023-02-28,78951528.38930182,783001.1656230304,30649248.711534344,2937709.0877717473,25747163.468059912,830901.4376488534,816070.7158408349,508644.478253104,1403568.6161327367,145821.07895956354,586117.2623650784,773389.8065857012,647708.9158325444,391896.0124870209,1230958.28073084,459590.366740056,878599.1765763629,1322082.0774259928,502474.51297077944,548576.3652263489,1706353.8366946834,834471.2692666104,2993228.2382377316,94259.29072054842,914015.6985234697,162620.49718410443,0.1601051265414481,326071.3312344697,29784.788000522025,367074.5996524708,360127.14291725203
2023-03-01,77936806.41149406,783054.138221521,30212615.48068592,2938142.710443187,25172691.446933042,831505.5089129251,812396.8094608345,510927.2252472124,1402071.7914229997,145868.6948798042,585099.2490218387,768568.4019658625,648498.2836230379,390554.1840400515,1233873.491695458,457727.74526184506,872647.8863587092,1315732.6983771874,575764.4676479682,553124.7790737099,1714561.7534527257,842866.2207963337,2940114.946652556,90721.36812742167,911963.8306593349,155761.41463166944,0.1601051265414481,325401.11196393165,16569.10336680545,367783.06151482003,360198.44695022854
2023-03-02,78852772.3482289,783107.1144037818,30337372.869720697,2962795.780076095,25855849.880502716,845216.9281794017,811757.7112774578,513696.534635882,1428142.323050098,147677.7787946685,584309.0040471252,769227.9066152542,648295.0798462227,393886.6556408447,1233624.9499875316,456716.84398286784,863767.6366932418,1325605.7682722542,601128.4488627553,556462.6923843153,1710640.8611012134,851821.0975370643,2963468.3637610897,82464.53529783976,905818.567160225,148052.80746773412,0.1601051265414481,324364.91288680286,18497.312401104056,367875.01060650015,361126.8129310022
2023-03-03,80621624.23945557,783160.0941700551,31401910.96014063,2960194.2433910645,26494647.984985813,851378.0869688835,820117.7608254259,523276.5684657415,1433506.141594581,149344.0332589754,585551.4235320449,777947.3237849291,649819.8884025371,391246.4769071245,1240911.1486710482,458030.1872268591,883560.4952023184,1346917.5420265822,619762.8745387633,567275.8998837377,1723886.9195364118,857415.6337219804,2879478.801136259,74403.84285076837,906665.8442162218,141348.98585120492,0.1601051265414481,323391.89800250484,45188.06613129755,369879.9091673907,361405.04475929425
2023-03-06,80665073.09112643,783319.0549753756,31984083.27388712,2974317.30070228,26122018.226052392,847753.9505979278,828317.8198652881,524399.3348873159,1404192.4031630585,142774.21968061288,585438.3385490885,775822.463903728,649519.8150623463,392298.30423817516,1245502.1349750517,457863.98757318006,880615.6364681707,1347524.9937787773,540684.15309243,572803.4216011863,1724066.4376151196,862998.2858861726,2874804.6486786674,48424.892887517766,884921.7291487118,141348.98585120492,0.1601051265414481,322980.7816471623,14158.4744029897,367901.07665909315,364218.7851911616
2023-03-07,79742348.75491537,783372.0490801242,31520425.837338395,2964963.894086879,25831404.49283502,830901.4376488532,820490.2944524543,520469.9243653231,1390595.7902371772,137918.2764867979,585551.4235320449,773624.3392748843,648643.9575280189,394506.60568315565,1245293.1188175415,457063.88723801286,886888.9058366189,1326759.2548977593,557080.162805732,552292.1754337706,1692342.5455590177,853472.024993631,2873525.439413445,36505.82225121641,859145.2712136324,141348.98585120492,0.1601051265414481,323220.72615870734,3000.0,367952.58584569924,363589.36594514124
2023-03-08,81393534.98638141,783425.0467700979,31784482.989664763,2970167.1681077196,26821935.11074648,831022.369153409,814473.4889750506,522827.6427778234,1395959.6087816602,140917.53820385714,585438.3385490885,772378.6558042851,648057.0199677818,389466.77112488955,1239733.6634685537,456476.19679854973,887012.0848513184,1328533.178752968,539923.9258693912,545734.56978798,1691220.5574410732,855146.2380514094,2868072.60272743,182256.36175075325,838878.3531629144,141348.98585120492,0.1601051265414481,322934.863009313,300000.0,373092.87581284356,362618.6203136903
2023-03-09,80023550.48035073,783478.0480455392,31310429.88633631,2947558.3482111976,25995572.011904463,824921.6269419995,805314.9557131615,518374.3351495208,1398703.7061047328,137156.57773663886,586004.0393823747,771646.0088088099,648428.5994288333,389489.01973913016,1230534.6312425158,459059.9011091801,887135.2809742144,1303900.2521011038,508331.88255221775,539034.7533780531,1706705.829181864,850660.281293956,2822673.460527849,179828.3182879766,825968.806836096,141348.98585120492,0.1601051265414481,324034.95095376146,391657.8466453705,372495.9288369138,363102.0469705989
2023-03-10,78991817.85284139,783531.0529066907,30875879.627921097,2945390.2342004133,25473128.22101228,828666.4023267837,807284.9750774595,516316.0810407484,1417913.593155474,129539.39740010492,588615.1713066138,782710.2023438561,650337.9482974102,391260.9741590901,1213175.5174600354,464661.448646972,915703.6246105672,1284918.2973043355,510673.4185153613,545860.6460029122,1737211.9263469593,850654.4620382704,2770586.1585597573,185802.16717588532,811210.2333647229,141348.98585120492,0.1601051265414481,324773.3523432319,311209.9305383364,370588.7454570539,362864.8973726611
2023-03-13,82732338.62584755,783690.0890068328,31285475.842144016,2956725.2607123763,25474231.197294544,834404.8379348223,815006.0997783185,513135.181466472,1454462.4107400093,127587.49323795018,590326.0011882819,783369.7681539481,651675.1625992518,396327.99831419287,1191997.3682171619,470777.6498011476,915830.805669541,1282684.637511313,542632.2731042504,532453.7336040714,1783573.6777615221,852316.9986224397,4218324.244728273,198503.2375415851,1447393.520772994,506405.1714915158,764727.3020442168,324795.24805783725,303821.8759865766,366553.04493475216,363130.49342732906
2023-03-14,84606474.41269013,783743.1082132512,31726262.227935154,2966264.5627575917,26691043.127334993,844733.8854910438,819585.150588616,511451.18283155764,1461821.9638328457,128777.67108832975,589298.7510242895,781024.8694671764,651566.4025014366,397259.9319575899,1207105.4845892994,468645.90537040745,904744.26043779,1303720.0823876832,552355.8309123963,507745.42596622824,1778439.841763274,839991.2956962564,4299136.1461340925,177911.43680049153,1449738.4756423787,474185.7221769627,846837.7971559218,324951.1113143015,392755.5626259929,364258.43024854676,361118.76844423095
2023-03-15,84360053.31942493,783796.131006593,31809433.820625003,2931824.6631814498,26874064.95558337,856693.409194967,821874.8915311826,499887.6251897397,1445106.9208118096,116352.19103983765,590783.2825409038,788498.9090499122,652713.2128328185,398691.4334781942,1184028.795981798,472841.7596962275,916085.2400885696,1297616.2688180697,510142.6863863414,481258.31693622767,1797470.102360469,833265.6650300723,4326724.355907074,209048.65451772985,1383559.7909282988,514309.6171356799,462521.20496068464,325371.4784847109,349749.390855851,364731.94635325077,361606.5989180883
