date,sp500_index,gold_spot_price,crude_oil_wti_spot,vix_index_level,exxonmobil_stock_price,costco_stock_price,eq_apple_price,eq_lockheed_martin_price,eq_nvidia_price,eq_procter_gamble_price,eq_johnson_johnson_price,eq_toyota_price,eq_nestle_price,eq_x_steel_price,lqd_corporate_bond_etf,10y_treasury_yield,fx_eurusd_rate,fx_usdjpy_rate,fx_gbpusd_rate,fed_funds_rate,factor_usd_index,factor_2y_treasury_yield,factor_5y_inflation_breakeven,factor_10y_2y_spread,factor_10y_inflation_breakeven,soybean_spot_usd,factor_GBP_sonia,high_yield_credit spread,1_year_euro_yield_curve,factor_dswp10,factor_dswp5,factor_corporate_yield,EUR-USD_IVOL,USD-JPY_IVOL,AA_Corp_bond_yield,30Y_treasury_yield,Basic_Loan_Rate_JPY,MIBOR ,Euro_STR,CPI,COST_IVOL_3MMA,XOM_IVOL_3MMA,COST_DIV_YIELD,XOM_DIV_YIELD,USD_INR,Real_10Y_yield
14-10-2020,3488.669922,1901.300049,41.04000092,26.39999962,28.00337219,349.6000671,118.1722107,345.6173096,14.05412197,128.1546021,130.4649048,118.1772385,106.3694153,8.331629753,116.0353546,0.73,1.174218893,105.4700012,1.293527246,0.09,93.37999725,0.14,1.52,0.59,1.69,10.5625,0.0538,4.89,-0.70345,0.7603,0.382,5.28,6.9325,7.1975,1.48,1.5,0.3,3.63,-0.556,1.4,27.978,39.8901,0.7136,10.1903,73.62000275,-0.96
15-10-2020,3483.340088,1903.199951,40.95999908,26.96999931,28.24937057,347.9736938,117.7041702,341.5484314,13.92923737,127.9677505,129.6633148,117.8537827,105.5612717,8.428964615,115.9156265,0.74,1.174398184,105.1389999,1.301236272,0.09,93.86000061,0.14,1.52,0.6,1.69,10.6225,0.0534,5.01,-0.721844,0.7701,0.3946,5.42,6.9775,7.105,1.5,1.52,0.3,3.62,-0.556,1.4,27.826,39.9657,0.717,10.1016,73.29620361,-0.95
16-10-2020,3483.810059,1900.800049,40.88000107,27.40999985,27.96236801,352.5568848,116.0562668,341.8845215,13.77120018,128.4660034,130.4649048,117.377594,105.6510696,8.720961571,115.7189789,0.76,1.170713425,105.3600006,1.290206075,0.09,93.68000031,0.14,1.53,0.62,1.71,10.5,0.0533,4.94,-0.727239,0.7791,0.4004,5.35,6.7475,6.905,1.5,1.52,0.3,3.66,-0.553,1.4,27.571,39.9289,0.7077,10.2053,73.3710022,-0.95
19-10-2020,3426.919922,1906.400024,40.83000183,29.18000031,27.40475655,347.0311279,113.0919647,339.4165955,13.45836544,126.2595139,127.1350403,117.5932465,105.1033325,8.750160217,115.4966736,0.78,1.171550155,105.427002,1.292774677,0.09,93.43000031,0.16,1.53,0.62,1.71,10.5425,0.0535,4.91,-0.734581,0.8003,0.4128,5.32,7.175,6.82,1.5,1.55,0.3,3.65,-0.553,1.4,27.346,39.959,0.7189,10.4129,73.44380188,-0.93
20-10-2020,3443.120117,1910.400024,41.45999908,29.35000038,27.63436127,349.5722961,114.5838547,329.2441406,13.60568428,126.766655,127.3376465,117.9795609,105.4714737,8.594429016,115.2572784,0.81,1.176885962,105.4700012,1.294867158,0.09,93.06999969,0.14,1.53,0.67,1.72,10.64,0.0533,4.9,-0.73868,0.8158,0.4157,5.34,7.5625,6.83,1.53,1.6,0.3,3.66,-0.553,1.4,27.138,39.9882,0.7137,10.3264,73.57499695,-0.91
21-10-2020,3435.560059,1924.599976,40.02999878,28.64999962,27.19155884,349.1194763,113.9598007,324.7593079,13.48528767,127.4517059,126.7914886,119.6237946,105.74086,8.68202877,115.0691757,0.83,1.182983994,105.4769974,1.295403838,0.09,92.61000061,0.14,1.56,0.69,1.74,10.72,0.0536,4.91,-0.733268,0.8517,0.4299,5.35,7.8025,7.345,1.54,1.62,0.3,3.49,-0.552,1.4,26.998,40.0055,0.7146,10.4946,73.64749908,-0.91
22-10-2020,3453.48999,1901.099976,40.63999939,28.11000061,28.5855751,347.2066956,112.8676758,326.3691711,13.32201385,126.5490036,127.8045349,119.8753815,104.869873,9.11028862,114.8126602,0.87,1.185395956,104.6760025,1.313197613,0.09,92.94999695,0.16,1.68,0.71,1.76,10.7375,0.0543,4.88,-0.736328,0.8826,0.4455,5.34,7.5525,7.2025,1.56,1.67,0.3,3.45,-0.554,1.4,26.858,40.0402,0.7186,9.9828,73.6812973,-0.89
23-10-2020,3465.389893,1902,39.84999847,27.54999924,28.01156998,346.144104,112.1753693,331.1193848,13.55059719,127.3810654,127.945488,119.7495804,106.1718674,9.684549332,115.1033554,0.85,1.181502461,104.9209976,1.307805061,0.09,92.76999664,0.18,1.66,0.67,1.75,10.8375,0.0538,4.87,-0.726137,0.8729,0.4463,5.33,7.52,7.0875,1.55,1.64,0.3,3.45,-0.553,1.4,26.762,40.1273,0.7208,10.1874,73.72000122,-0.9
26-10-2020,3400.969971,1902.699951,38.56000137,32.45999908,27.34736061,342.5496521,112.185112,326.0065613,13.10290527,126.4148407,126.826683,119.3632278,105.606163,9.353617668,115.3427429,0.81,1.18484807,104.6829987,1.305466056,0.09,93.05000305,0.16,1.63,0.65,1.72,10.8775,0.0541,5.03,-0.727765,0.8305,0.4215,5.46,7.8575,7.1375,1.53,1.59,0.3,3.47,-0.552,1.4,26.708,40.2995,0.7283,10.4348,73.82289886,-0.91
27-10-2020,3390.679932,1908.800049,39.56999969,33.34999847,26.91275597,344.4069214,113.6965103,320.5930481,13.35766029,127.3631668,126.1043396,119.0128403,104.6633377,9.801346779,115.8130417,0.79,1.180944324,104.8320007,1.301574945,0.09,92.94000244,0.16,1.64,0.63,1.71,10.811,0.0542,5.06,-0.738993,0.7965,0.4014,5.49,8.18,7.3125,1.51,1.57,0.3,3.47,-0.554,1.4,26.664,40.5131,0.7244,10.6033,73.94850159,-0.92
28-10-2020,3271.030029,1876.199951,37.38999939,40.27999878,25.8877449,337.2364197,108.4309616,310.358551,12.59015465,123.158287,121.8847198,116.8654709,102.0862732,9.100556374,115.2401505,0.79,1.178411484,104.5449982,1.303186297,0.09,93.41000366,0.16,1.61,0.63,1.7,10.5625,0.054,5.29,-0.753066,0.8013,0.4072,5.72,8.675,7.67,1.54,1.56,0.3,3.46,-0.555,1.4,26.715,40.8217,0.7398,11.0231,73.80500031,-0.91
29-10-2020,3310.110107,1865.599976,36.16999817,37.59000015,27.0357666,337.7917786,112.4484177,311.7562561,12.98599911,123.0777512,120.8540421,118.0155106,101.4217834,9.567749977,114.9408722,0.85,1.174867272,104.3150024,1.298988104,0.09,93.95999908,0.16,1.61,0.69,1.71,10.51,0.0543,5.25,-0.754353,0.8465,0.4339,5.7,8.255,7.63,1.57,1.62,0.3,3.46,-0.552,1.4,26.69,41.0686,0.7537,10.5551,74.44000244,-0.86
30-10-2020,3269.959961,1877.400024,35.79000092,38.02000046,26.74875069,331.0890198,106.149231,309.7128296,12.49742794,122.65728,120.7835693,117.9616165,100.8111954,9.40228653,114.3423843,0.88,1.167869568,104.5540009,1.293192625,0.09,94.04000092,0.14,1.59,0.74,1.7,10.563,0.0547,5.25,-0.75225,0.895,0.4485,5.72,7.9475,7.44,1.58,1.65,0.3,3.46,-0.557,1.4,26.736,41.324,0.769,10.6683,74.26399994,-0.82
31-10-2020,3269.959961,1877.400024,35.79000092,38.02000046,26.74875069,331.0890198,106.149231,309.7128296,12.49742794,122.65728,120.7835693,117.9616165,100.8111954,9.40228653,114.3423843,0.88,1.167869568,104.5540009,1.293192625,0.09,94.04000092,0.14,1.59,0.74,1.7,10.563,0.0547,5.25,-0.75225,0.895,0.4485,5.72,7.9475,7.44,1.6,1.65,0.3,3.46,-0.557,1.2,26.736,41.324,0.769,10.6683,74.26399994,-0.82
02-11-2020,3310.23999,1890.400024,36.81000137,37.13000107,27.8721714,337.3566895,106.0614853,311.7385559,12.54404163,123.90979,122.1754379,119.7136459,102.2209473,9.587215424,114.7904892,0.87,1.164212108,104.5800018,1.292674422,0.09,94.05000305,0.16,1.6,0.71,1.71,10.5225,0.0539,5.25,-0.758203,0.8544,0.4324,5.72,8.2975,7.32,1.59,1.63,0.3,3.45,-0.555,1.2,26.694,41.4639,0.7547,10.2383,74.55049896,-0.84
03-11-2020,3369.159912,1908.5,37.65999985,35.54999924,27.39656639,344.3651428,107.6899109,321.4864197,12.98151016,126.3432617,122.0080414,122.0766449,104.7531281,9.694281578,114.9018936,0.9,1.164279938,104.7249985,1.292390347,0.09,93.55000305,0.17,1.62,0.73,1.72,10.6425,0.0533,5.07,-0.75257,0.9034,0.4518,5.56,8.36,7.2425,1.6,1.66,0.3,3.45,-0.553,1.2,26.606,41.5938,0.7393,10.416,74.45680237,-0.82
04-11-2020,3443.439941,1894.599976,39.15000153,29.56999969,27.24895668,348.2627563,112.0876007,329.1998901,13.75399971,125.8243408,122.8008804,120.5402527,106.3873749,8.847493172,116.6241455,0.78,1.17622149,104.5459976,1.31216383,0.09,93.41000366,0.14,1.56,0.64,1.64,10.8625,0.0537,4.79,-0.75813,0.7879,0.3936,5.21,6.785,6.5675,1.52,1.55,0.3,3.4,-0.558,1.2,26.41,41.4827,0.7311,10.4725,74.6556015,-0.86
05-11-2020,3510.449951,1945.300049,38.79000092,27.57999992,27.19975471,356.6506653,116.0660019,322.6009521,14.11868191,127.3810654,123.1180115,123.1548538,106.2526855,9.412016869,117.0611191,0.79,1.173268199,104.4380035,1.29668045,0.09,92.52999878,0.14,1.55,0.65,1.66,11.0375,0.0533,4.59,-0.754039,0.7905,0.3946,5.02,6.745,6.73,1.51,1.54,0.3,3.42,-0.556,1.2,26.224,41.3237,0.7139,10.4914,74.37999725,-0.87
06-11-2020,3509.439941,1950.300049,37.13999939,24.86000061,26.8799572,357.0487061,115.9341583,319.5669556,14.51950932,128.1414948,125.3115158,123.2716064,106.1449203,9.645856857,116.6927185,0.83,1.181753755,103.6029968,1.313939571,0.09,92.23000336,0.16,1.54,0.67,1.65,11.015,0.0534,4.67,-0.749907,0.84,0.4226,5.13,6.8425,6.8025,1.53,1.6,0.3,3.42,-0.558,1.2,26.104,41.153,0.7131,10.6162,74.12000275,-0.82
09-11-2020,3550.5,1853.199951,40.29000092,25.75,30.28300285,337.9214783,113.6191711,321.937561,13.59097672,123.4535446,128.6854706,125.4639282,102.7956238,10.2596817,115.8101501,0.96,1.189301014,103.2529984,1.318061352,0.09,92.73000336,0.17,1.63,0.79,1.73,11.105,0.0532,4.22,-0.712089,0.9345,0.4836,4.76,6.7375,6.6025,1.58,1.73,0.3,3.44,-0.558,1.2,25.981,41.018,0.7534,9.4232,73.97979736,-0.77
10-11-2020,3545.530029,1875.400024,41.36000061,24.79999924,30.95483971,339.4212646,113.277298,328.4215088,12.73273945,125.484375,130.6234894,125.7334671,102.2299347,10.10379314,115.5102234,0.98,1.182732105,105.137001,1.316967726,0.09,92.75,0.19,1.69,0.79,1.76,11.46,0.0533,4.37,-0.705737,0.9703,0.5074,4.93,6.425,6.5175,1.59,1.75,0.3,3.43,-0.557,1.2,25.894,40.8769,0.7501,9.4411,73.95320129,-0.78
11-11-2020,3572.659912,1860.699951,41.45000076,23.45000076,30.63571548,345.2539063,116.7155609,326.6523132,13.37884903,127.1037216,130.2006531,128.0156097,103.8372345,9.967385292,115.7244644,0.98,1.181879401,105.2600021,1.32615447,0.09,93.04000092,0.19,1.69,0.79,1.76,11.525,0.0535,4.37,-0.707864,0.9502,0.5007,4.93,6.45,6.3075,1.59,1.75,0.3,3.43,-0.558,1.2,25.818,40.7462,0.7374,9.5395,74.28160095,-0.78
12-11-2020,3537.01001,1872.599976,41.11999893,25.35000038,29.58597183,347.8369141,116.4420624,325.42276,13.41748524,127.1752548,130.641098,125.5088501,103.962944,9.714060783,116.1871567,0.88,1.178029776,105.4150009,1.322418928,0.09,92.95999908,0.17,1.63,0.71,1.71,11.455,0.0542,4.62,-0.710099,0.8767,0.4501,5.11,6.305,6.4125,1.54,1.64,0.3,3.41,-0.548,1.2,25.771,40.5649,0.7319,9.8779,74.56999969,-0.83
13-11-2020,3585.149902,1885.699951,40.13000107,23.10000038,30.29980087,350.7347412,116.4909134,331.8358765,13.25820065,129.0809021,132.0505829,127.2429352,104.7800674,10.30840111,116.3242416,0.89,1.180339336,105.0899963,1.31216383,0.09,92.76000214,0.17,1.64,0.72,1.72,11.48,0.0536,4.63,-0.717697,0.8943,0.4667,5.13,6.1025,6.5375,1.54,1.65,0.3,3.41,-0.556,1.2,25.695,40.3658,0.7259,9.6452,74.86499786,-0.83
16-11-2020,3626.909912,1887.300049,41.34000015,22.45000076,32.04656982,351.6142578,117.5067596,333.5960999,13.47581482,127.4257813,132.8874512,129.4801636,103.3972473,10.81505489,116.7012711,0.91,1.184525371,104.6760025,1.322051883,0.09,92.56999969,0.19,1.64,0.72,1.72,11.535,0.0539,4.5,-0.707224,0.9065,0.4719,5.01,5.9825,6.3575,1.54,1.66,0.3,3.41,-0.558,1.2,25.643,40.2165,0.7241,9.1195,74.48770142,-0.81
17-11-2020,3609.530029,1884.5,41.43000031,22.70999908,32.47486496,353.5862732,116.6178818,332.5080872,13.38308716,126.933754,131.5660706,128.2492523,103.9090652,10.81505489,117.0782471,0.87,1.1859442,104.5410004,1.32220912,0.09,92.41999817,0.18,1.63,0.69,1.7,11.6975,0.0533,4.48,-0.707192,0.8565,0.4431,4.96,6.275,6.4875,1.51,1.62,0.3,3.4,-0.557,1.2,25.571,40.0739,0.72,8.9992,74.41809845,-0.83
18-11-2020,3567.790039,1873.5,41.81999969,23.84000015,31.24876595,353.8732605,115.2894669,333.9764709,13.38956738,124.983345,129.8218536,127.4316254,102.85849,10.64941788,117.3267517,0.88,1.18636632,104.1809998,1.325908303,0.09,92.31999969,0.16,1.63,0.72,1.7,11.7575,0.0538,4.42,-0.710847,0.8716,0.4582,4.91,6.17,6.6875,1.5,1.62,0.3,3.39,-0.557,1.2,25.509,39.9831,0.7195,9.3523,74.47969818,-0.82
19-11-2020,3581.870117,1861.099976,41.74000168,23.11000061,31.40831757,355.085968,115.8852921,333.003418,13.40103149,124.8312836,129.6192627,126.6139908,103.1009369,10.80531025,117.977951,0.86,1.184763908,103.8939972,1.325644612,0.08,92.29000092,0.18,1.62,0.68,1.7,11.775,0.0536,4.48,-0.703333,0.8317,0.438,4.95,5.995,6.5975,1.48,1.58,0.3,3.4,-0.557,1.2,25.448,39.8942,0.717,9.3048,74.41999817,-0.84
20-11-2020,3557.540039,1872.599976,42.15000153,23.70000076,31.02201653,352.8455811,114.6154709,325.5377197,13.0495615,124.6255112,128.9321136,127.7011566,102.409523,10.67864513,117.8751526,0.83,1.186647773,103.8249969,1.324924469,0.08,92.38999939,0.16,1.61,0.67,1.69,11.81,0.0543,4.49,-0.721267,0.8231,0.4401,4.95,5.855,6.3525,1.46,1.53,0.3,3.4,-0.557,1.2,25.408,39.7556,0.7216,9.4207,74.09960175,-0.86
23-11-2020,3577.590088,1837.800049,43.06000137,22.65999985,33.0543251,353.3918762,111.2065201,328.0410767,13.10165977,124.1424255,127.6192856,128.7164307,99.71570587,11.26324558,118.0208282,0.86,1.186647773,103.8170013,1.330512643,0.08,92.51000214,0.16,1.62,0.7,1.71,11.915,0.0536,4.43,-0.724381,0.8527,0.4523,4.91,6.0525,6.3575,1.47,1.56,0.3,3.39,-0.557,1.2,25.366,39.6279,0.7204,8.8415,74.16239929,-0.85
24-11-2020,3635.409912,1804.800049,44.90999985,21.63999939,35.25458527,355.7155457,112.4958725,334.7903748,12.91993999,123.73983,127.6192856,129.2375488,100.0838699,13.88418961,117.7551498,0.88,1.184272885,104.5250015,1.332906723,0.08,92.23000336,0.16,1.65,0.72,1.74,11.9125,0.0536,4.31,-0.728928,0.8826,0.4618,4.79,6.1025,6.3275,1.48,1.6,0.3,3.39,-0.556,1.2,25.322,39.5119,0.7157,8.2897,74.24490356,-0.86
25-11-2020,3629.649902,1805.699951,45.70999908,21.25,34.27202225,358.9837646,113.3358917,334.6664429,13.19613266,124.0708313,127.4507217,126.9643936,100.5687485,14.01085186,117.8237152,0.88,1.190051198,104.5130005,1.336326718,0.08,91.98999786,0.17,1.67,0.71,1.75,11.84,0.0535,4.33,-0.724757,0.8845,0.4618,4.81,6.3425,6.2475,1.48,1.62,0.3,3.39,-0.554,1.2,25.255,39.4429,0.7092,8.5273,73.96080017,-0.87
26-11-2020,3629.649902,1805.699951,45.70999908,21.25,34.27202225,358.9837646,113.3358917,334.6664429,13.19613266,124.0708313,127.4507217,126.9643936,100.5687485,14.01085186,117.8237152,0.88,1.190051198,104.5130005,1.336326718,0.08,91.98999786,0.17,1.67,0.71,1.75,11.84,0.0535,4.33,-0.730278,0.8672,0.4461,4.81,6.0025,6.2675,1.48,1.62,0.3,3.4,-0.556,1.2,25.255,39.4429,0.7092,8.5273,73.7798996,-0.87
27-11-2020,3638.350098,1781.900024,45.52999878,20.84000015,33.75135803,359.5762939,113.8828964,331.1281433,13.22255325,124.0082016,127.7346115,125.93116,101.2062759,14.17648697,118.243576,0.84,1.191599727,104.2419968,1.335452318,0.08,91.79000092,0.16,1.67,0.68,1.75,11.9175,0.0542,4.35,-0.729444,0.844,0.4397,4.81,6.0075,6.2475,1.45,1.57,0.3,3.4,-0.557,1.2,25.205,39.3525,0.7081,8.6589,74.04879761,-0.91
30-11-2020,3621.629883,1775.699951,45.34000015,20.56999969,32.02138138,362.7054138,116.2857742,325.1245728,13.36239624,124.2408066,128.3378296,120.8097992,99.74266052,13.82572937,118.6548538,0.84,1.197146058,104.0820007,1.333191156,0.09,91.87000275,0.16,1.68,0.68,1.77,11.685,0.054,4.33,-0.723741,0.8442,0.4258,4.79,6.2425,6.3225,1.45,1.58,0.3,3.4,-0.56,1.2,25.148,39.361,0.7019,9.1267,73.94090271,-0.93
01-12-2020,3662.449951,1814.099976,44.54999924,20.77000046,32.33209991,368.2063293,119.8705597,325.1156006,13.35093212,124.6881485,130.7949219,122.3192368,100.4520264,14.6733942,118.2049408,0.92,1.193816066,104.2990036,1.333688974,0.09,91.30999756,0.17,1.72,0.75,1.81,11.62,0.0528,4.21,-0.715361,0.9205,0.4648,4.74,6.595,6.2075,1.49,1.66,0.3,3.4,-0.557,1.2,25.042,39.3698,3.2898,9.039,74.02519989,-0.89
02-12-2020,3669.01001,1825.699951,45.27999878,21.17000008,33.54139328,364.3490601,120.2222137,321.8821716,13.50497723,123.7845612,131.4069824,122.4989471,100.3352814,15.17030334,117.8100357,0.95,1.207437873,104.3089981,1.342263818,0.09,91.12000275,0.16,1.76,0.79,1.85,11.53,0.0523,4.17,-0.717922,0.9291,0.4645,4.7,6.865,6.3625,1.49,1.7,0.3,3.39,-0.556,1.2,24.933,39.3225,3.3246,8.7131,73.65499878,-0.9
03-12-2020,3666.719971,1836.800049,45.63999939,21.28000069,33.76814651,355.3709106,120.0854645,322.4790344,13.36085987,122.8719864,132.1698456,122.9571609,99.74266052,14.82928753,118.273674,0.92,1.211460352,104.4580002,1.337077141,0.09,90.70999908,0.16,1.78,0.76,1.86,11.6825,0.0519,4.1,-0.728194,0.901,0.4521,4.61,6.67,6.5825,1.46,1.67,0.3,3.36,-0.556,1.2,24.842,39.314,3.4086,8.6546,73.66259766,-0.94
04-12-2020,3699.120117,1835.900024,46.25999832,20.79000092,35.00263977,354.7820435,119.4114761,326.5586243,13.52268314,122.9883194,133.296402,124.242012,100.2275314,16.26155663,117.6211548,0.97,1.214565039,103.822998,1.345496655,0.09,90.69999695,0.16,1.83,0.81,1.89,11.63,0.0513,4.03,-0.735887,0.9727,0.481,4.56,7.025,6.4225,1.49,1.73,0.3,3.36,-0.555,1.2,24.757,39.2561,3.4143,8.3493,73.86489868,-0.92
07-12-2020,3691.959961,1861.800049,45.75999832,21.29999924,34.34761047,354.6868896,120.8766327,322.5680542,13.5710535,123.1761398,132.143219,124.1251678,100.0479431,16.74871635,117.7241745,0.94,1.212135911,104.197998,1.341741562,0.09,90.79000092,0.14,1.84,0.8,1.88,11.585,0.051,4.03,-0.749759,0.9291,0.4509,4.53,7.31,6.5025,1.47,1.69,0.3,3.36,-0.555,1.2,24.675,39.2321,3.4152,8.5086,73.79029846,-0.94
08-12-2020,3702.25,1870.800049,45.59999847,20.68000031,35.47293472,358.7436523,121.4920197,319.9848633,13.31498051,123.5072098,134.4318085,124.6552963,100.200592,18.97018814,117.586792,0.92,1.211313605,103.9980011,1.335737586,0.09,90.97000122,0.14,1.84,0.78,1.89,11.4575,0.051,4.03,-0.756027,0.9275,0.457,4.52,6.85,6.4625,1.47,1.67,0.3,3.43,-0.559,1.2,24.621,39.1256,3.3766,8.2386,74.01999664,-0.97
09-12-2020,3672.820068,1834.599976,45.52000046,22.27000046,35.94321442,355.5990295,118.9523849,321.8733215,12.8968277,122.0399628,135.8067169,126.578064,101.1075134,17.78150368,117.1575394,0.95,1.211093664,104.1350021,1.336558938,0.09,91.08999634,0.16,1.84,0.79,1.91,11.585,0.0514,4.04,-0.764965,0.9415,0.4634,4.56,6.865,6.4175,1.5,1.69,0.3,3.46,-0.556,1.2,24.578,39.0309,3.4064,8.1308,73.72640228,-0.96
10-12-2020,3668.100098,1833.599976,46.77999878,22.52000046,36.95936584,354.1738892,120.3785019,316.5644226,12.93821907,121.2347565,135.0527191,128.5457153,100.8201752,18.36610603,117.7413712,0.92,1.207875371,104.2720032,1.33670187,0.09,90.79000092,0.14,1.83,0.78,1.88,11.5275,0.0508,4.08,-0.761162,0.9072,0.4456,4.57,6.74,6.4025,1.48,1.65,0.3,3.46,-0.556,1.2,24.433,38.8365,3.4202,7.9073,73.93499756,-0.96
11-12-2020,3663.459961,1839.800049,46.56999969,23.30999947,36.78300476,356.3685608,119.5677567,322.1939697,12.97911167,122.129425,135.6736298,135.6706848,101.6462708,17.83996391,117.8615646,0.9,1.214429379,104.1819992,1.33056581,0.09,90.98000336,0.11,1.82,0.79,1.87,11.605,0.0502,4.13,-0.772006,0.8926,0.4236,4.6,7.055,6.505,1.47,1.63,0.3,3.48,-0.557,1.2,24.303,38.6748,3.3991,7.9452,73.72669983,-0.97
14-12-2020,3647.48999,1828.699951,46.99000168,24.71999931,35.45613861,355.6845093,118.9523849,318.5863953,13.27383709,121.5389786,132.2319336,137.9887695,100.6765137,16.81691933,117.7757187,0.9,1.213340402,103.939003,1.331823945,0.09,90.70999908,0.13,1.84,0.77,1.88,11.695,0.0494,4.07,-0.767057,0.8978,0.4214,4.54,6.9575,6.5575,1.46,1.63,0.3,3.47,-0.558,1.2,24.113,38.4892,3.4056,8.2425,73.73799896,-0.98
15-12-2020,3694.620117,1852.300049,47.61999893,22.88999939,36.14476776,353.3094177,124.9107666,318.5061951,13.32544994,122.2546844,133.5625,137.3328857,101.1793442,17.4599781,118.0075455,0.92,1.214889646,104.0100021,1.333084464,0.09,90.47000122,0.11,1.86,0.81,1.91,11.8425,0.0491,4.06,-0.766986,0.9117,0.4305,4.54,6.83,6.4875,1.48,1.65,0.3,3.45,-0.551,1.2,23.95,38.3688,3.4285,8.0855,73.86000061,-0.99
16-12-2020,3701.169922,1856.099976,47.81999969,22.5,36.69903564,350.9911194,124.8423996,315.8339539,13.20776176,122.8093491,132.7641754,139.345459,101.6193314,17.89842415,117.9130859,0.92,1.21543014,103.6340027,1.344447494,0.09,90.44999695,0.13,1.9,0.79,1.92,11.8375,0.0478,4.06,-0.748875,0.9201,0.4338,4.54,6.735,6.5025,1.47,1.66,0.3,3.43,-0.557,1.2,23.839,38.2853,3.4512,7.9634,73.75980377,-1
17-12-2020,3722.47998,1887.199951,48.36000061,21.93000031,36.51428223,351.7987366,125.7116928,314.0791626,13.30625343,123.6861191,136.2679749,138.9411469,103.1727676,18.08354378,118.0851288,0.94,1.219958544,103.4749985,1.350292921,0.09,89.81999969,0.13,1.9,0.81,1.94,12.0125,0.0487,4.05,-0.756188,0.9353,0.4458,4.54,6.7475,6.7625,1.47,1.68,0.3,3.43,-0.556,1.2,23.788,38.3166,3.4432,8.0037,73.61660004,-1
18-12-2020,3709.409912,1885.699951,49.09999847,21.56999969,35.88442612,348.6729431,123.719101,317.1344604,13.23718357,124.3929062,137.0574493,138.1594543,104.3311005,16.43693352,117.9990921,0.95,1.226271629,103.1309967,1.357017875,0.09,90.01999664,0.13,1.92,0.82,1.95,12.2,0.0483,4.03,-0.746473,0.9494,0.4508,4.53,6.485,6.7425,1.48,1.7,0.3,3.43,-0.558,1.2,23.761,38.3926,3.4741,8.1442,73.52980042,-1
21-12-2020,3694.919922,1879.199951,47.74000168,25.15999985,35.22938919,346.7444458,125.2526245,311.1842651,13.29727459,123.0330124,135.7357483,136.3625183,102.2029953,16.93383789,117.7668228,0.95,1.221612811,103.4570007,1.340195179,0.09,90.04000092,0.13,1.9,0.82,1.95,12.4325,0.0477,4.18,-0.75438,0.9374,0.4514,4.67,7.055,6.9325,1.48,1.68,0.3,3.44,-0.557,1.2,23.737,38.4988,3.4934,8.2956,73.60359955,-1
22-12-2020,3687.26001,1866.599976,47.02000046,24.22999954,34.63314056,343.9512024,128.8179169,309.9104309,13.24341488,122.1652145,135.4696503,135.4640198,102.5531845,16.44667435,118.0937271,0.93,1.223690629,103.3399963,1.344953656,0.09,90.65000153,0.13,1.92,0.8,1.94,12.4725,0.048,4.12,-0.753653,0.9245,0.4373,4.6,6.89,6.7775,1.46,1.65,0.3,3.44,-0.558,1.2,23.759,38.6946,3.5218,8.4384,73.93530273,-1.01
23-12-2020,3690.01001,1874.699951,48.11999893,23.30999947,35.07822418,343.8181763,127.9192429,313.188446,12.97512341,121.9773254,134.7777557,135.8144379,102.319725,16.43693352,118.1195526,0.96,1.218665123,103.5339966,1.339943767,0.09,90.41000366,0.13,1.93,0.83,1.97,12.5875,0.0478,4.07,-0.7434,0.9513,0.45,4.56,6.7675,6.6575,1.48,1.7,0.3,3.44,-0.559,1.2,23.711,38.8267,3.5232,8.3313,74.26999664,-1.01
24-12-2020,3703.060059,1879.900024,48.22999954,21.53000069,34.93546295,346.3738098,128.9058075,313.5180054,12.95966339,123.2119827,135.2478943,135.1944885,101.9336014,16.35898399,118.5238724,0.94,1.21914053,103.552002,1.350530028,0.09,90.33000183,0.13,1.92,0.81,1.97,12.635,0.0474,4.05,-0.7434,0.9359,0.4471,4.54,6.52,6.455,1.46,1.66,0.3,3.45,-0.555,1.2,23.672,38.9207,3.4972,8.3654,73.83979797,-1.03
25-12-2020,3703.060059,1879.900024,48.22999954,21.53000069,34.93546295,346.3738098,128.9058075,313.5180054,12.95966339,123.2119827,135.2478943,135.1944885,101.9336014,16.35898399,118.5238724,0.94,1.21914053,103.552002,1.350530028,0.09,90.33000183,0.13,1.92,0.81,1.97,12.635,0.0474,4.05,-0.7434,0.9359,0.4471,4.54,6.58,6.48,1.46,1.66,0.3,3.45,-0.555,1.2,23.672,38.9207,3.4972,8.3654,73.55780029,-1.03
28-12-2020,3735.360107,1877.199951,47.61999893,21.70000076,35.05303955,352.5302734,133.5162201,315.4865417,12.86615658,124.0708313,135.8865814,137.1082611,104.4119186,15.89130592,118.6013107,0.94,1.220509529,103.5329971,1.357238889,0.09,90.33999634,0.13,1.92,0.81,1.97,12.5565,0.0474,3.89,-0.763813,0.9403,0.4415,4.37,6.67,6.445,1.45,1.67,0.3,3.45,-0.553,1.2,23.586,39.017,3.4361,8.3373,73.68900299,-1.03
29-12-2020,3727.040039,1879.699951,48,23.07999992,34.65833282,354.1073303,131.7384491,315.2371521,12.90929604,123.8382111,136.7292633,137.7731323,105.8755569,16.01796913,118.6528931,0.94,1.222344518,103.689003,1.346601844,0.09,90.01000214,0.12,1.9,0.82,1.96,12.957,0.0483,3.85,-0.755971,0.9521,0.449,4.33,6.775,6.3625,1.44,1.67,0.3,3.45,-0.557,1.2,23.548,39.0944,3.4208,8.4323,73.54489899,-1.02
